제목,날짜,작성일,작성자,댓글
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 14:27:00,hous****,윤총장이 대통령 되어서 깨끗이 설겆이 하시길.............
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 15:33:00,chong,"@hous**** 대통령이 설겆지 하는 자리냐
이런넘들이 있으니 짜장이 주제파악 못하고 나대지.........."
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 14:12:00,으니,"대한민국의 대부분 언론매체들이 튼튼한 동아줄인양 매달려서 윤바라기가 되어 옳고 그름 따지지도 않고 띄워주면 50%를 넘어야 정상아닌가요?
경향도 한몫하고 박기자도 유모기자와 앞서거니 뒤서거니 하면서 잘 해보시오"
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 13:49:00,I개그의 달인I 타잔,"언론때문에 국민들이 정신들 못차리네!
우리가 촛불을 왜 들었는지 다들 잊어 버리신듯~"
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 13:48:00,Jewel,ㅍㅎㅎㅎㅎ 추미애는 정말 엑스맨인가봐!
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 13:18:00,글로벌,"여론조사가 맞다고 보는가 항상 그랬듯이 보수언론이 장난질 하잖는가 다수 지식인은 관심없다,"
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 12:31:00,나뭇잎,"윤이 아는 것은 무얼까? 장모님, 마눌님이 무스 짓을 했는지도 모르는데... 뭔 대권후보?"
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 12:27:00,생각중___,"난 도저히 이해가 않된다.
여론 조사한다고 불지르더니
기레기의 장난까지 더해
완전 불장난하는 구나.
불장난하면 오줌싼다고 했는데
윤썪렬이는 오줌도싸고 똥도 싸겠구나"
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 12:03:00,srl****,윤은 흘러가는 한조각 구름이거늘...실체없는 허상에 놀아나지 말기를...
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 12:00:00,sychung****,양아치가 대권후보 라니 이거 세상이 미친거 아닌가?
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 12:41:00,로이윌리엄,"@sychung**** 어차피 함량미달 양아치 놈이고 될 리도 없지만,
이재명과 붙으면 재미는 보는 있을끼다. 그치?"
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 11:57:00,유유자적,저런 쓰레기가 통돼면 난 떠날라네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 12:34:00,로이윌리엄,@유유자적 통? 통돼지?^^
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 11:42:00,무울,"잘하면..두번의.특검.십삼년만에.밝혀진.다스.이..닮은.법.앞세운.두얼굴,인자.등장하겠네"
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 11:20:00,nev,"정치적야망 위해 권력에 도전하는 모습을 보이려고 조국가족인격말살을 지렛대로 삼은 놈인데 대권은 무슨 얼어죽을 ...
마누라, 장모, 측근비리는 철저히 외면하면서 법치가 무너지고 헌법질서가 파괴되었다는 희대의 망언을 출사표로 던지는데 무슨 얼어죽을 대권도전이란 말이냐 ! 대한민국이 그 정도 밖에 안되 ?"
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 12:34:00,로이윌리엄,"@nev 걱정 안해도 된다.
쥐박이와 닭대갈 겪어본 국민들이 또다시 쓔레기를 선택하겠나?
여론조사에 응답하는 건 주로 처먹고 할일없는 틀딱들과 왜구당 지지하는 골빈 것들이니 무시해도 되는 것이다."
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 11:17:00,무심코,"끝도 없는 권력 욕심
국민을 갈기 갈기 찢어 놓은 이념투쟁
이제는 좌파 집권세력은 발본색원하여 척결해야 합니다

실용주의 중도파 윤석열 전 검찰총장이 대세 입니다
충청권 출신 대통령으로 응원 합니다"
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 12:22:00,ys kim,@무심코 충청권출신 대통령은 절대로 안나온다 경상도와 전라도 두남도 지방에서만 왕이 나온단다 윤씨는 뜬구름이다 두고봐라 내말이틀린지
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 11:12:00,000000,"어이쿠~윤석열 좋겠네..대통령되겠네
장모님도 사위 잘 얻어 좋겠네
대통령 사위덕에 무죄되시겠어요
마누라도.."
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 11:10:00,계림,"자유 민주주의는 군사 독재자들이 정권의 정당성을 내 세우기위해 사용하였던 민주주의, 한국적 민주주의 의미가 큰 용어인데... 자유 민주주의 신봉자들은 훗날 반란의 죄명으로 심판을 받았다."
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 11:04:00,달마,"허허 참~
윤석열이가 뭘 했다고 이 난리인지....
과연 저 정도 인사가 우리나라를 이끌 지도자 감 일까요?
검찰개혁 반대, 선택적 수사, 제식구 감싸기...이런 인사가요?"
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 10:56:00,Harry Oh,"운석렬의 40% 지지율은 전부 조꽥이와
애미추의 덕분이다. 아니라고 생각하는 사람 나와보라.
믿고 싶지 않지만 엄연한 사실이며
현실이다.
아마 자살할 인간들이 많을것이다.
대깨문들 혀깨물라.
니들은 이제 디졌다"
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 10:43:00,사과사,"박 시장의 사인은 전신이 허공에 매달린 질식사(목 졸림)다. 이때 심장 박동이 정지되면 중력 작용으로 혈액이 몸 아래쪽 모세혈관 내로 침강하면서 자줏빛 반점(시반)이 시체의 손끝, 발끝, 다리 아래쪽에 생긴다. 그러나 박 시장의 시신에는 시반이 뒷덜미, 허리, 등, 허벅지에 나타나 있다. 즉 타살된 뒤 옮겨진 것이다(주범 김정숙). https://blog.naver.com/cnamsung/222170443857"
일주일만에 5%포인트 가량 오른 윤석열···‘더딘’ 이재명·이낙연의 추격,2021-03-15 10:34:00,2021-03-15 10:41:00,Jay Shim,"올려 올려 좀 더 올려.
헛것이 보이기 시작하게."
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-27 17:48:00,김성진,인격 됨됨이가 되어 있지 않은 인간들이 어떻게 시장을 하며 대통령을 할 수 있단 말입니까?
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-26 12:04:00,Byung Shin,썩은 기사는 내려 주심이 . 2021년 3월 1일 기사를 버젓이 2021년 3월 26일 에도 올리는 저의를 모르겠다 . 이낙연 혹은 이재명 살릴려고 ??
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-26 08:37:00,Dennis Key,"참 믿기가 어렵네요, 오세훈이 승리한 3,000명 여론조사에서 이틀을 예상했는데 단 하루만에 목표조사 완료된것이 엊그재인데 오늘보도된 대선지지율은 안철수가 오세훈을 더블스코어이상으로 이겼다.
국힘당이 여론조사를 당원들 동원해서 왜곡시켰다는 합리적 의심을 해본다.
철수야 정신차려라."
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-11 20:42:00,조왕쇠,윤가놈 구속시켜라
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-06 19:38:00,gog,정치개검 개썩럴 저런것은 소리없이 사라진다.
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-06 11:53:00,멋쟁이,석열이는 이제 권력의 위치에서 내려 왔으니 마누라와 장모 그리고 석열이가 지은죄를 미뤄뒀던걸 수사해 깜방 가기 일보전에 놓인 인간이 무슨대권주자? 구속적부심 받으려 가겠지 결국엔
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-02 08:31:00,정성욱,"윤석열이라는 검찰주의자가 지도자로서 최소한의 자격이라도 갖추었나 ?
수신제가도 못하는 것은 고사하고 썩은내가 진동하는 제처와 장모의
사건을 덮고 감추기에만 급급한 인사가 입으로는 권력을 향해서 수사를
공정하게 못하면 어쩌고 하는 어불성설이라니 . 윤석열 이친구야 !
자네 처 . 장모와 측근들 비리부터 깨끗하게 털고나서 사람인양 하게나 .
공정과 엄정 , 법을 입으로 뇌까리기 전에 네놈의 몸부터 정갈하게 하는
척이라도 하라는 이야기야 !"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 23:08:00,김대우,결국... 여당은 이낙연 야당은 ??
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 23:03:00,壽則多辱,"난...진심으로 바란다!!!!!!!!!
이재명지사가 민주당을 탈당하고 무소속으로 대선 출마해서 당선되고도 절대 민주당에
발을 들여놓지 않는걸 진심 바랄뿐이다.
의협에 고개숙이고, 서민무시하는 선병지원에, 검찰에 발발떨고, 기업에 무릎꿇고....
민주당이 민주당이 아니다... 그냥 기득권 따까리당!!!!!!!!!!!!!!!"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 16:16:00,Ted Che,"역시 제 3 후보는 추미애군
앞으로 2.4% 세균은 빼고 추미애를 넣어라"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 15:42:00,파크빌,...이제멍은 ..한국을 베네주엘라로 끌고간다....베네주엘라로 보내라..결향아..
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 15:24:00,jw****,"어찌됐던 국민의짐은 윤석열을 보스로 모셔야 겠네..ㅋㅋ
대선에서 떨어질 것이 뻔하지만 그래도 10%넘는 주자는 윤석열밖에 없네..
근데.. 윤석열이가 국민의짐으로 갈수있을까?...
임기 끝나면.. 바로 구속인데...ㅋㅋ
불쌍하다..ㅋㅋ"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 15:14:00,tb****,"윤석열이 무슨 대권 후보자라고 제 식구 감싸기 마누라와 장모 수사는 미적 거리고 수사를 안 하는데 이것이
검사로서 할 짓인가 수사를 안하면 안하는 이유를 국민들께 알려 주어야 하는데 국민은 진실 여부를 알고저 한다 수사하여 아니면 그만이고 죄가 있으면 재판받아 감옥으로 가는 것이어야 않는가?"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 14:55:00,각산청마,너희3놈은 절대로 찍지 않을 애들인데 이런 여론조사는 왜 하냐?이3놈 아니면 나는 지지한다.
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 14:28:00,yee,"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위 / 셋 다 깜이 아니다. 우파는 여론조사라면 전화 끊는다. 이런 여론조사가 무슨 의미가 있나?"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 14:12:00,라일락,"억강부약 협공 까지 말지어다.
능력도 없는것덜이 어딜 까는 소리덜 하구 있니
국민은 억강부약 원하는것으로 쩜찍었다.
엣헴"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 13:48:00,김성진,이재명지사는 끝까지 민주당의 주자가 되어야 합니다.
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 13:24:00,kji****,"놀고 있네
기레기들"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 12:42:00,Ted Che,"정세균 똘마니 박홍두 추미애 한테도 밀리는 2.4% 에 열받냐 ?
사진을 왜 너의 희망사항대로 배치했냐"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 12:22:00,pppsy****,"윤석열이 2위라 안타까운 경향 기레기의 마음이 묻어 난다. ....같은 2위라면서 왜 윤석열이 앞에 두는 건데?? 소수점에서 앞섰냐??? 아니면 그럼 무순 이라고 하든가, 가나다 수준이라고 하든가...교묘하게 2위임을 강조하냐"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 11:58:00,식민지 국민들,"남자 바지 네려, 바지속에 거시기 꺼네 물뿌리고, 대한민국 1호 욕쟁이를 선호한다면 이재명이지,,,, 항간에 일 잘한다로 물타기를 하는데? 그런식으라면 전두환을 따라갈자가 없지 그 얼마나 많은 업적을 남기었는가? 대표롤 국민연금, 한강기적, 88올림픽!!!"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 11:57:00,식민지 국민들,"남자 바지 네려, 바지속에 거시기 꺼네 물뿌리고, 대한민국 1등 욕쟁이를 선호한다면 이재명이지,,,, 항간에 일 잘한다로 물타기를 하는데? 그런식으라면 전두환을 따라갈자가 없지 그 얼마나 많은 업적을 남기었는가? 대표롤 국민연금, 한강기적, 88올림픽!!!"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 11:53:00,hijoker****,"홍발정에게도 무상 연애. 양아치로 허벌나게 아작난 이재명이 1위라~~~
지나가던 소도 웃을 일 아닌가.
그리 고소 고발 좋아하는 그가 고작 한다는 소리가 예의를 차리란다~~~
이런 개차반이 집권당의 대선 후보로 거론되는 거 자체가 수치 아닌가.
민주당에선 당장 이런 놈 출당시켜라."
